209,14.016000
210,14.039800
211,14.057600
212,14.059500
213,14.037100
214,14.048400
215,14.065100
216,14.077000
217,14.052800
218,14.065400
219,14.032900
220,14.011700
221,14.038500
222,14.069900
223,14.098100
224,14.061900
225,14.048800
226,14.086300
227,14.075300
228,14.092400
229,14.058300
230,14.071600
231,14.105700
232,14.097400
233,14.081900
234,14.092300
235,14.067900
236,14.106900
237,14.035500
238,14.095400
239,14.097200
240,14.099100
241,14.031400
242,14.107400
243,14.077000
244,14.075200
245,14.080000
246,14.100400
247,14.100700
248,13.994700
249,14.102500
250,125.446200
251,84.587500
252,94.061200
253,92.174100
254,92.648200
255,92.239700
256,90.883600
257,89.816100
258,89.636200
259,86.843400
260,86.924700
261,84.369800
262,82.500900
263,81.221200
264,78.828100
265,76.539500
266,75.013200
267,72.653600
268,69.610600
269,67.701300
270,65.147200
271,61.619600
272,59.784300
273,56.680900
274,54.226700
275,52.437000
276,49.643400
277,47.883200
278,45.047100
279,43.217400
280,41.337500
281,39.048200
282,36.765800
283,35.639100
284,33.556000
285,32.120900
286,30.779500
287,29.304200
288,27.920100
289,26.347300
290,25.510500
291,24.246900
292,23.808500
293,22.506600
294,21.632900
295,21.195400
296,20.229100
297,19.904200
298,19.391000
299,18.984900
300,18.272200
301,17.906500
302,17.276000
303,17.465000
304,17.505400
305,17.124200
306,16.961300
307,16.691300
308,16.465000
309,16.362300
310,16.437300
311,16.338400
312,16.079200
313,16.249100
314,16.267900
315,15.967500
316,15.779000
317,15.999500
318,16.036100
319,16.139700
320,15.880100
321,15.759900
322,15.765300
323,15.569300
324,15.923100
325,16.035300
326,15.642200
327,15.739700
328,15.830700
329,15.843900
330,15.931500
331,15.924500
332,16.021000
333,16.032600
334,15.749000
335,15.706300
336,15.723400
337,15.606700
338,15.561100
339,15.962400
340,15.596800
341,15.775300
342,15.642300
343,15.794400
344,15.655600
345,15.903800
346,15.819900
347,15.917900
348,15.996100
349,16.007800
350,15.900300
351,16.102700
352,16.007600
353,16.055000
354,15.914900
355,15.928900
356,15.991000
357,16.039800
358,16.250900
359,15.915700
360,16.165200
361,16.212300
362,16.139700
363,16.324500
364,16.122100
365,16.467600
366,16.011700
367,16.067400
368,16.236800
369,16.168100
370,16.143200
371,16.244100
372,16.076200
373,16.079200
374,15.821900
375,15.892200
376,16.038500
377,15.932700
378,15.914500
379,16.108000
380,16.026000
381,15.910100
382,16.075400
383,16.094700
384,15.943700
385,15.939700
386,15.797900
387,15.823600
388,15.635400
389,15.634600
390,15.827300
391,15.887300
392,15.991700
393,16.001100
394,15.917200
395,16.049100
396,16.151300
397,16.009700
398,16.028200
399,16.203200
400,16.047500
401,16.185300
402,15.995700
403,16.351700
404,16.280300
405,16.368800
406,16.341700
407,16.367600
408,16.366500
409,16.399300
410,16.372700
411,16.565400
412,16.369700
413,16.413900
414,16.151800
415,16.310600
416,16.308200
417,16.474900
418,16.650400
419,16.199100
420,16.379100
421,16.352200
422,15.994600
423,16.260500
424,16.504300
425,16.284000
426,16.409800
427,16.362700
428,16.163100
429,16.524700
430,16.455300
431,16.506200
432,15.955700
433,16.357600
434,16.530400
435,16.420900
436,16.170000
437,16.424200
438,16.197500
439,16.108900
440,16.002300
441,16.271900
442,16.260900
443,16.312200
444,16.339900
445,16.246900
446,16.488300
447,16.314900
448,16.313000
449,16.439700
450,16.878800
451,16.574600
452,16.641300
453,16.474600
454,16.902200
455,16.702600
456,16.623800
457,16.200900
458,16.232000
459,16.237000
460,16.394200
461,15.896500
462,16.210400
463,15.978100
464,16.075300
465,16.212100
466,16.075600
467,16.240700
468,16.039500
469,16.103100
470,16.001600
471,15.947300
472,15.957800
473,15.978300
474,16.020900
475,16.382300
476,15.903300
477,16.224200
478,16.030100
479,16.157000
480,16.022700
481,15.588800
482,15.830900
483,15.863000
484,16.077900
485,15.871200
486,15.949300
487,15.769000
488,15.968700
489,16.036500
490,15.935000
491,16.185200
492,15.953700
493,15.874500
494,15.956400
495,16.393600
496,16.235900
497,16.119200
498,16.601700
499,16.251500
500,16.416500
501,16.422900
502,16.581100
503,16.452600
504,16.062100
505,16.598000
506,16.004800
507,15.901800
508,16.525900
509,16.207000
510,16.594700
511,16.410000
512,16.386700
513,16.285600
514,16.036500
515,16.375600
516,16.182400
517,15.876200
518,16.179200
519,16.281000
520,16.277200
521,16.073300
522,16.198100
523,15.809500
524,16.035400
525,16.213300
526,15.816000
527,15.885500
528,15.622500
529,15.929900
530,15.740200
531,16.019000
532,15.908200
533,15.855100
534,15.852200
535,16.147800
536,16.015400
537,16.052500
538,16.070200
539,15.954800
540,16.048300
541,15.898500
542,16.175300
543,15.779400
544,16.015300
545,15.832100
546,15.676100
547,16.014900
548,16.059200
549,15.817500
550,15.847500
551,15.685700
552,15.911400
553,15.840700
554,15.842800
555,15.854100
556,15.794800
557,15.633300
558,15.788400
559,15.698700
560,15.777500
561,15.821600
562,15.785300
563,15.970700
564,15.641500
565,15.900100
566,15.793700
567,15.857800
568,15.810600
569,15.792100
570,15.943200
571,15.946900
572,15.992500
573,16.161600
574,15.907600
575,16.159200
576,16.297300
577,15.883900
578,15.987000
579,15.935900
580,15.880800
581,15.874000
582,16.236000
583,16.221300
584,16.088100
585,16.074700
586,16.058000
587,15.853400
588,16.142200
589,15.851800
590,16.078700
591,15.918800
592,16.211000
593,15.888100
594,15.849300
595,15.771500
596,16.290000
597,15.824100
598,16.132600
599,16.201900
600,16.289900
601,16.040500
602,16.282400
603,16.006200
604,16.074700
605,15.961000
606,15.760400
607,16.055800
608,16.147900
609,15.950000
610,16.023400
611,15.942600
612,15.998300
613,16.258600
614,16.160200
615,16.252900
616,15.978100
617,15.965500
618,15.972300
619,15.571300
620,15.456900
621,15.701200
622,15.789300
623,15.514200
624,15.701700
625,15.687000
626,15.189400
627,15.579100
628,15.539200
629,15.692200
630,15.636500
631,15.403900
632,15.480200
633,15.740400
634,15.165900
635,15.658800
636,15.418300
637,15.481800
638,15.373700
639,15.513300
640,15.241000
641,15.614200
642,15.475700
643,15.248200
644,15.266900
645,15.313600
646,15.202600
647,15.532400
648,14.930300
649,15.407300
650,15.502800
651,15.104400
652,15.222200
653,15.140400
654,15.314600
655,15.725900
656,15.802700
657,15.538900
658,15.536900
659,15.447700
660,15.722400
661,15.496500
662,15.597200
663,15.914400
664,15.282800
665,15.787300
666,15.827800
667,15.504000
668,15.538900
669,15.245300
670,15.328000
671,15.249400
672,15.546300
673,15.261000
674,14.794800
675,15.503300
676,14.924500
677,15.035900
678,15.050000
679,14.930200
680,15.047600
681,15.476100
682,14.855200
683,15.192900
684,15.137500
685,14.728700
686,14.721600
687,15.218900
688,14.896800
689,15.272400
690,15.084100
691,15.097900
692,15.092800
693,15.379800
694,15.412700
695,15.322100
696,14.755900
697,15.639600
698,15.052100
699,15.005500
700,15.114600
701,15.670000
702,15.466900
703,15.466200
704,15.358600
705,15.577100
706,15.093500
707,15.733700
708,15.460300
709,15.473800
710,15.207100
711,15.294400
712,15.266400
713,15.168400
714,15.389800
715,15.246700
716,15.351400
717,15.182900
718,15.114300
719,15.311600
720,15.131200
721,15.111100
722,14.964600
723,15.226600
724,15.157600
725,15.169500
726,15.114000
727,15.422700
728,15.505100
729,15.341200
730,15.239900
731,15.425300
732,14.966100
733,14.808000
734,15.138900
735,14.768600
736,15.202900
737,15.051500
738,14.995500
739,15.104000
740,15.169900
741,14.844800
742,15.122800
743,14.811100
744,15.065500
745,15.151500
746,15.232000
747,15.141500
748,15.220600
749,14.970000
750,15.063800
751,14.980300
752,15.058000
753,14.691000
754,14.896000
755,14.645000
756,14.947600
757,14.832600
758,14.714100
759,14.807300
760,14.550900
761,14.865500
762,14.598000
763,15.054600
764,15.071700
765,14.854800
766,14.938200
767,14.598000
768,14.293500
769,14.578700
770,14.774600
771,14.695000
772,14.454300
773,14.724600
774,14.485400
775,14.752800
776,14.640000
777,14.467900
778,14.518600
779,14.775700
780,14.828900
781,14.431800
782,14.711100
783,14.482400
784,14.913100
785,14.567100
786,14.561700
787,14.631800
788,14.629000
789,14.737800
790,14.693800
791,14.903900
792,14.648200
793,14.626900
794,14.394200
795,14.730700
796,14.815900
797,14.445100
798,14.392100
799,14.638200
800,14.606300
801,14.341900
802,14.392200
803,14.641600
804,14.743300
805,14.778100
806,14.372600
807,14.490600
808,14.519100
809,14.758200
810,14.590300
811,14.223500
812,14.661300
813,14.413000
814,14.951600
815,14.677400
816,14.663900
817,14.597200
818,14.673400
819,14.628400
820,14.524600
821,14.405800
822,14.772300
823,14.433600
824,14.713600
825,14.372000
826,14.381700
827,14.221200
828,14.360400
829,13.970600
830,14.297000
831,14.512000
832,14.109600
833,14.191800
834,14.450800
835,14.058200
836,14.145500
837,14.168300
838,14.079100
839,13.879800
840,14.069600
841,13.960600
842,14.300900
843,14.003200
844,13.951200
845,13.954300
846,13.489200
847,13.464700
848,13.225800
849,13.404600
850,13.541400
851,13.559000
852,13.417800
853,13.353800
854,13.299200
855,13.298900
856,13.231900
857,13.595600
858,13.165600
859,13.584100
860,12.994800
861,13.478900
862,13.390100
863,13.372700
864,13.468200
865,13.139900
866,13.285400
867,13.113300
868,13.175800
869,13.214100
870,13.209200
871,12.947800
872,12.990600
873,13.207500
874,12.902000
875,13.042900
876,13.287700
877,13.174900
878,13.217300
879,13.139300
880,13.364000
881,13.272400
882,12.978500
883,12.630600
884,12.862200
885,12.802500
886,12.915700
887,13.194900
888,13.028300
889,12.496700
890,12.748800
891,12.675900
892,12.690700
893,12.696500
894,12.843000
895,12.914000
896,12.847700
897,12.730700
898,12.650200
899,12.975600
900,12.938500
901,12.625600
902,13.118400
903,12.542200
904,12.881400
905,12.520400
906,12.667800
907,12.776800
908,12.966700
909,12.885800
910,12.645800
911,12.154200
912,12.443000
913,12.254800
914,12.347000
915,12.387700
916,12.183800
917,12.501500
918,12.451500
919,12.438600
920,12.059600
921,12.486600
922,12.558100
923,12.250500
924,12.207000
925,12.483100
926,12.173900
927,12.067300
928,12.433600
929,12.445300
930,11.821200
931,12.156300
932,11.976300
933,12.172100
934,11.975000
935,11.988900
936,11.967500
937,11.924300
938,12.004200
939,12.143100
940,12.177800
941,12.138600
942,12.027300
943,12.111300
944,12.176300
945,11.666100
946,11.914700
947,11.855000
948,11.836100
949,11.680500
950,11.951100
951,12.001500
952,11.348500
953,11.516600
954,11.768800
955,11.732500
956,11.687500
957,11.813200
958,11.769900
959,11.622400
960,11.372100
961,11.707500
962,11.541600
963,12.150500
964,11.526400
965,11.639900
966,11.341600
967,11.562600
968,11.609000
969,11.453800
970,11.179500
971,11.480700
972,11.002700
973,11.026200
974,10.948300
975,11.118200
976,10.830800
977,11.271800
978,10.919900
979,11.322900
980,11.010800
981,11.132600
982,11.347200
983,10.908800
984,10.909600
985,11.068700
986,11.397900
987,11.201300
988,11.006600
989,10.963600
990,11.000800
991,10.941500
992,10.957000
993,10.853900
994,10.828500
995,10.863300
996,10.896300
997,10.820300
998,10.536800
999,9.857200
